"external_gene_name","entrezgene_id","transcript_biotype"
"Gm3486",NA,"protein_coding"
"Gm7970",666186,"protein_coding"
"Gm2030",100039065,"protein_coding"
"1700049E17Rik2",100041722,"protein_coding"
"Atg16l1",77040,"protein_coding"
"Dld",13382,"protein_coding"
"Tmem199",195040,"protein_coding"
"Ccdc88b",78317,"protein_coding"
"Gm3072",102639794,"protein_coding"
"Gm3676",NA,"protein_coding"
"Tef",21685,"protein_coding"
"Gm8068",666376,"protein_coding"
"Gm7929",118568140,"protein_coding"
"Slx",664829,"protein_coding"
"Strit1",102637511,"protein_coding"
"Phtf1",18685,"protein_coding"
"Gm47189",118027458,"protein_coding"
"Gm7980",666207,"protein_coding"
"Grin2b",14812,"protein_coding"
"1700049E17Rik1",666214,"protein_coding"
"Def6",23853,"protein_coding"
"Gm14525",100039120,"protein_coding"
"1700024B05Rik",NA,"protein_coding"
"Ptch1",19206,"protein_coding"
"Tepsin",78777,"protein_coding"
"Gm6401",115486427,"protein_coding"
"Gm6121",619991,"protein_coding"
"Il10ra",16154,"protein_coding"
"Gm3543",NA,"protein_coding"
"Slc26a3",13487,"protein_coding"
"Tob2",57259,"protein_coding"
"Gm7951",NA,"protein_coding"
"Gm17027",102637812,"protein_coding"
"Gm3573",NA,"protein_coding"
"Phf5a",68479,"protein_coding"
"Tusc1",69136,"protein_coding"
"Gm17026",101056136,"protein_coding"
"Gm9611",NA,"protein_coding"
"Taf1",270627,"protein_coding"
"Gm7995",NA,"protein_coding"
"Gm8005",666253,"protein_coding"
"Armh1",381544,"protein_coding"
"Gm8011",100040771,"protein_coding"
"Aco2",11429,"protein_coding"
"Gm8020",102636509,"protein_coding"
"Gm8024",NA,"protein_coding"
"Ngdn",68966,"protein_coding"
"F2rl3",14065,"protein_coding"
"Camp",12796,"protein_coding"
"Large1",16795,"protein_coding"
"Arf5",11844,"protein_coding"
"Kdm1a",99982,"protein_coding"
"Tmprss13",214531,"protein_coding"
"Plekhh2",213556,"protein_coding"
"Ndufaf8",208501,"protein_coding"
"Fscn3",56223,"protein_coding"
"Prdx5",54683,"protein_coding"
"Gm3015",NA,"protein_coding"
"Poldip2",67811,"protein_coding"
"Cbll1",104836,"protein_coding"
"Fxyd6",59095,"protein_coding"
"Pradc1",73327,"protein_coding"
"Gm10377",100042055,"protein_coding"
"Zfhx2",239102,"protein_coding"
"Polr3h",78929,"protein_coding"
"Gm21977",100504444,"protein_coding"
"Ect2l",100045792,"protein_coding"
"Thtpa",105663,"protein_coding"
"Eif4a3l1",668137,"protein_coding"
"Gm8082",NA,"protein_coding"
"Gm10376",100042130,"protein_coding"
"Arl8b",67166,"protein_coding"
"Nosip",66394,"protein_coding"
"Gm8094",666420,"protein_coding"
"Gtf2e1",74197,"protein_coding"
"Cdc25a",12530,"protein_coding"
"Mrps18a",68565,"protein_coding"
"Gm8104",101056159,"protein_coding"
"Csdc2",105859,"protein_coding"
"Ranbp1",19385,"protein_coding"
"Isx",71597,"protein_coding"
"Trmt112",67674,"protein_coding"
"Gm7233",NA,"protein_coding"
"Tnfaip1",21927,"protein_coding"
"Ccdc28a",215814,"protein_coding"
"Gm8122",118568141,"protein_coding"
"Gm8126",108168152,"protein_coding"
"Pmm1",29858,"protein_coding"
"Gm9732",NA,"protein_coding"
"Gm8127",666485,"protein_coding"
"Hmgxb4",70823,"protein_coding"
"Ercc6l2",76251,"protein_coding"
"1700001F09Rik",71826,"protein_coding"
"Rsph9",75564,"protein_coding"
"Trmt2a",15547,"protein_coding"
"E330021D16Rik",100502936,"protein_coding"
"Esrra",26379,"protein_coding"
"Gm8138",105245737,"protein_coding"
"Gm8165",666561,"protein_coding"
"Dync2li1",213575,"protein_coding"
"2410004P03Rik",73667,"protein_coding"
"Ccser1",232035,"protein_coding"
"Gm7324",NA,"protein_coding"
"Gm16506",102634304,"protein_coding"
"Nhsl1",215819,"protein_coding"
"Gm6526",115488379,"protein_coding"
"Kcnf1",382571,"protein_coding"
"Mad2l1bp",66591,"protein_coding"
"Gm8180",NA,"protein_coding"
"Dio2",13371,"protein_coding"
"Grk3",320129,"protein_coding"
"Catsperz",67077,"protein_coding"
"Ppard",19015,"protein_coding"
"Ppard",69050,"protein_coding"
"Mpp3",13384,"protein_coding"
"Ear1",13586,"protein_coding"
"Amotl2",56332,"protein_coding"
"Dio3",107585,"protein_coding"
"Ap1g2",11766,"protein_coding"
"Ndufb11b",66346,"protein_coding"
"Laptm4a",17775,"protein_coding"
"Xrcc6",14375,"protein_coding"
"Kcnk4",16528,"protein_coding"
"Tom1",21968,"protein_coding"
"Edem1",192193,"protein_coding"
"Hebp2",56016,"protein_coding"
"Bcam",57278,"protein_coding"
"Gpr137",107173,"protein_coding"
"Arfgef3",215821,"protein_coding"
"Abcg5",27409,"protein_coding"
"Caap1",67770,"protein_coding"
"Stx18",71116,"protein_coding"
"Tex46",67663,"protein_coding"
"Grid2",14804,"protein_coding"
"Tmem53",68777,"protein_coding"
"Hmox1",15368,"protein_coding"
"Lactbl1",242707,"protein_coding"
"Anpep",16790,"protein_coding"
"Mcm5",17218,"protein_coding"
"Desi1",28075,"protein_coding"
"Mpp4",227157,"protein_coding"
"Gtpbp2",56055,"protein_coding"
"Atoh1",11921,"protein_coding"
"Plaa",18786,"protein_coding"
"Hltf",20585,"protein_coding"
"Atf7ip",54343,"protein_coding"
"Gm4922",237300,"protein_coding"
"Ift20",55978,"protein_coding"
"Perp",64058,"protein_coding"
"Snu13",20826,"protein_coding"
"Tnfaip3",21929,"protein_coding"
"Hsd17b3",15487,"protein_coding"
"Jph4",319984,"protein_coding"
"4930407I10Rik",328573,"protein_coding"
"Tle3",21887,"protein_coding"
"Ghr",14600,"protein_coding"
"Bad",12015,"protein_coding"
"Ift74",67694,"protein_coding"
"Rasd2",75141,"protein_coding"
"Adamts2",216725,"protein_coding"
"Dhrs2",71412,"protein_coding"
"Gm10230",100042175,"protein_coding"
"Slc35d2",70484,"protein_coding"
"Gm10358",NA,"protein_coding"
"Iqcm",71831,"protein_coding"
"Plcb3",18797,"protein_coding"
"Cct7",12468,"protein_coding"
"Ap3s2",11778,"protein_coding"
"Polh",80905,"protein_coding"
"4930503E14Rik",74954,"protein_coding"
"Olig3",94222,"protein_coding"
"Dgcr8",94223,"protein_coding"
"Gm8212",NA,"protein_coding"
"Ifngr1",15979,"protein_coding"
"Adgrl3",319387,"protein_coding"
"Rcn3",52377,"protein_coding"
"Fance",72775,"protein_coding"
"Gm10058",100039240,"protein_coding"
"Dhrs4",28200,"protein_coding"
"Tmem97",69071,"protein_coding"
"Zfp354c",30944,"protein_coding"
"Lrrc19",100061,"protein_coding"
"Nlk",18099,"protein_coding"
"Rnf220",66743,"protein_coding"
"Fbxo4",106052,"protein_coding"
"Ogt",108155,"protein_coding"
"Cnot1",234594,"protein_coding"
"Tango2",27883,"protein_coding"
"Il22ra2",237310,"protein_coding"
"Arpin",70420,"protein_coding"
"Rimoc1",106064,"protein_coding"
"Zfp367",238673,"protein_coding"
"Pdlim5",56376,"protein_coding"
"Gm8220",666660,"protein_coding"
"Grm7",108073,"protein_coding"
"Zfp879",214779,"protein_coding"
"Il20ra",237313,"protein_coding"
"Gm5930",546250,"protein_coding"
"Cblc",80794,"protein_coding"
"Ccnq",69109,"protein_coding"
"Oxct1",67041,"protein_coding"
"Gm8229",666675,"protein_coding"
"Habp4",56541,"protein_coding"
"Lyrm9",66274,"protein_coding"
"Gm3371",NA,"protein_coding"
"Slc35d3",76157,"protein_coding"
"Ppp1r14b",18938,"protein_coding"
"Gm8232",666678,"protein_coding"
"BC061237",385138,"protein_coding"
"Pex7",18634,"protein_coding"
"Grm6",108072,"protein_coding"
"Gm17093",NA,"protein_coding"
"Gm5624",100861708,"protein_coding"
"Gm5624",108168195,"protein_coding"
"Fkbp2",14227,"protein_coding"
"Fkbp2",114841036,"protein_coding"
"Plbd1",66857,"protein_coding"
"Gm8247",NA,"protein_coding"
"Abcg8",67470,"protein_coding"
"Gm8257",NA,"protein_coding"
"Vegfb",22340,"protein_coding"
"Gm8267",666744,"protein_coding"
"Cdc14b",218294,"protein_coding"
"Cd300lg",52685,"protein_coding"
"Comt",12846,"protein_coding"
"Ptgdr",19214,"protein_coding"
"Fcgrt",14132,"protein_coding"
"Lmcd1",30937,"protein_coding"
"Mei1",74369,"protein_coding"
"Map3k5",26408,"protein_coding"
"Tatdn3",68972,"protein_coding"
"Fbxo41",330369,"protein_coding"
"Dnajc4",57431,"protein_coding"
"Ptger2",19217,"protein_coding"
"Ephb2",13844,"protein_coding"
"Mical2",320878,"protein_coding"
"Carmil3",268747,"protein_coding"
"Gm4836",22526,"protein_coding"
"Nudt22",68323,"protein_coding"
"Txnrd2",26462,"protein_coding"
"Cxcr3",12766,"protein_coding"
"Xpo5",72322,"protein_coding"
"Egr4",13656,"protein_coding"
"Trpt1",107328,"protein_coding"
"Gm10147",100039324,"protein_coding"
"Ssu2",243612,"protein_coding"
"Fermt3",108101,"protein_coding"
"Zfp454",237758,"protein_coding"
"Gm4779",102634296,"protein_coding"
"Zfp2",22678,"protein_coding"
"8030474K03Rik",382231,"protein_coding"
"Cav3",12391,"protein_coding"
"Map7",17761,"protein_coding"
"Dnm3",103967,"protein_coding"
"Oxtr",18430,"protein_coding"
"Stip1",20867,"protein_coding"
"Pax4",18506,"protein_coding"
"Gm3858",NA,"protein_coding"
"Nhsl2",100042480,"protein_coding"
"C1qb",12260,"protein_coding"
"Rpl10a",19896,"protein_coding"
"Mpp2",50997,"protein_coding"
"Gm10096",100039377,"protein_coding"
"C1qc",12262,"protein_coding"
"Rps6ka4",56613,"protein_coding"
"C1qa",12259,"protein_coding"
"Cpeb3",208922,"protein_coding"
"Epha8",13842,"protein_coding"
"Prxl2c",66129,"protein_coding"
"Rtl5",331474,"protein_coding"
"Zbtb40",230848,"protein_coding"
"Plcxd3",239318,"protein_coding"
"Pin4",69713,"protein_coding"
"C6",12274,"protein_coding"
"Zfp354b",27274,"protein_coding"
"Ercc6l",236930,"protein_coding"
"4933414I15Rik",74408,"protein_coding"
"Txndc16",70561,"protein_coding"
"Rps4x",20102,"protein_coding"
"Nos2",18126,"protein_coding"
"Itgad",381924,"protein_coding"
"Tek",21687,"protein_coding"
"Lrpprc",72416,"protein_coding"
"Cited1",12705,"protein_coding"
"Bclaf1",72567,"protein_coding"
"Ctsl",13039,"protein_coding"
"Ranbp3l",223332,"protein_coding"
"Hdac8",70315,"protein_coding"
"Nadk2",68646,"protein_coding"
"Skp2",27401,"protein_coding"
"Nsl1",381318,"protein_coding"
"Phka1",18679,"protein_coding"
"Smarcad1",13990,"protein_coding"
"Batf3",381319,"protein_coding"
"Polr1c",20016,"protein_coding"
"Cdk20",105278,"protein_coding"
"Ppy",19064,"protein_coding"
"Garin4",619288,"protein_coding"
"Sag",20215,"protein_coding"
"Prop1",19127,"protein_coding"
"Ugt3a1",105887,"protein_coding"
"Leng8",232798,"protein_coding"
"Or1ad6",258912,"protein_coding"
"Wnt4",22417,"protein_coding"
"Or1ad1",258913,"protein_coding"
"Pyy",217212,"protein_coding"
"Marchf5",69104,"protein_coding"
"Yipf3",28064,"protein_coding"
"Ugt3a2",223337,"protein_coding"
"Eqtn",67753,"protein_coding"
"Or1ad8",18351,"protein_coding"
"Lmbrd2",320506,"protein_coding"
"Fam240b",68880,"protein_coding"
"Or1x2",18354,"protein_coding"
"Or1x6",258509,"protein_coding"
"Nags",217214,"protein_coding"
"Ide",15925,"protein_coding"
"Zswim6",67263,"protein_coding"
"Gucy2c",14917,"protein_coding"
"Smim15",75616,"protein_coding"
"Atf3",11910,"protein_coding"
"Cdc42",12540,"protein_coding"
"Zfp354a",21408,"protein_coding"
"F13a1",74145,"protein_coding"
"Tead3",21678,"protein_coding"
"Als2",74018,"protein_coding"
"Cpne6",12891,"protein_coding"
"Arvcf",11877,"protein_coding"
"Tmem101",76547,"protein_coding"
"Gyg",27357,"protein_coding"
"Kif11",16551,"protein_coding"
"Tfrc",22042,"protein_coding"
"Msantd5",622699,"protein_coding"
"Mtfr2",71804,"protein_coding"
"Lsm12",268490,"protein_coding"
"Bcl3",12051,"protein_coding"
"BC049762",193286,"protein_coding"
"Cpa3",12873,"protein_coding"
"Lrrk2",66725,"protein_coding"
"Pde7b",29863,"protein_coding"
"Lgals9",16859,"protein_coding"
"Sptbn2",20743,"protein_coding"
"Gm10772",NA,"protein_coding"
"Alms1",236266,"protein_coding"
"Sap18b",100041953,"protein_coding"
"Zfp998",76803,"protein_coding"
"Cela3a",242711,"protein_coding"
"Leng9",243813,"protein_coding"
"Slc38a7",234595,"protein_coding"
"Gbp5",229898,"protein_coding"
"Gm19345",100502736,"protein_coding"
"Mysm1",320713,"protein_coding"
"Tnk2",51789,"protein_coding"
"Cox6a2",12862,"protein_coding"
"Cdc42ep5",58804,"protein_coding"
"Ckmt2",76722,"protein_coding"
"Lrrc73",224813,"protein_coding"
"9130023H24Rik",100043133,"protein_coding"
"Rps11",27207,"protein_coding"
"Eef1aknmt",71449,"protein_coding"
"Rasgrf2",19418,"protein_coding"
"Ppm1b",19043,"protein_coding"
"Cpb1",76703,"protein_coding"
"H4c16",320332,"protein_coding"
"Ceacam16",330483,"protein_coding"
"Hpgds",54486,"protein_coding"
"Btf3l4b",70533,"protein_coding"
"Got2",14719,"protein_coding"
"Agtr1b",11608,"protein_coding"
"Tifab",212937,"protein_coding"
"Lilra5",232801,"protein_coding"
"Slc38a10",72055,"protein_coding"
"Neurog1",18014,"protein_coding"
"H2aj",232440,"protein_coding"
"Cxcl14",57266,"protein_coding"
"Rbm4b",66704,"protein_coding"
"Nat8f7",100043497,"protein_coding"
"Ahi1",52906,"protein_coding"
"Zfp710",209225,"protein_coding"
"Gbp7",229900,"protein_coding"
"Nenf",66208,"protein_coding"
"Gpr137c",70713,"protein_coding"
"Smgc",223809,"protein_coding"
"Slc25a48",328258,"protein_coding"
"Pacc1",66950,"protein_coding"
"Nat8f3",93674,"protein_coding"
"Cela3b",67868,"protein_coding"
"Nrl",18185,"protein_coding"
"Rbm4",19653,"protein_coding"
"Il9",16198,"protein_coding"
"Fbxl21",213311,"protein_coding"
"Nat8f6",100504710,"protein_coding"
"Dgkd",227333,"protein_coding"
"Nrg1",211323,"protein_coding"
"Nat8f5",69049,"protein_coding"
"Jun",16476,"protein_coding"
"Nat8",68396,"protein_coding"
"Magi3",99470,"protein_coding"
"Ero1a",50527,"protein_coding"
"Nat8f2",93673,"protein_coding"
"1700013G24Rik",69380,"protein_coding"
"Lect2",16841,"protein_coding"
"Plekhs1",226245,"protein_coding"
"Qrfprl",243407,"protein_coding"
"Hspg2",15530,"protein_coding"
"Armc5",233912,"protein_coding"
"Serpinb9g",93806,"protein_coding"
"Slc3a1",20532,"protein_coding"
"Nat8f4",75541,"protein_coding"
"Serpinb6d",238568,"protein_coding"
"Nat8f1",66116,"protein_coding"
"Ceacam19",319930,"protein_coding"
"Tulp1",22157,"protein_coding"
"Wbp11",60321,"protein_coding"
"Psmc6",67089,"protein_coding"
"Cdk15",271697,"protein_coding"
"Serpinb6e",435350,"protein_coding"
"Ncr1",17086,"protein_coding"
"Serpinb6c",97848,"protein_coding"
"Myb",17863,"protein_coding"
"Parva",57342,"protein_coding"
"Nkapl",66707,"protein_coding"
"AK157302",NA,"protein_coding"
"Zkscan8",93681,"protein_coding"
"Dclre1a",55947,"protein_coding"
"Or1f12",258280,"protein_coding"
"Or2b7",404335,"protein_coding"
"Or2w2",258533,"protein_coding"
"Ppp2r5a",226849,"protein_coding"
"Or2w4",258739,"protein_coding"
"Or2b6",218066,"protein_coding"
"Hbs1l",56422,"protein_coding"
"Rplp1",56040,"protein_coding"
"Or2w6",258534,"protein_coding"
"BC049715",320135,"protein_coding"
"Or2b2b",258536,"protein_coding"
"Ryk",20187,"protein_coding"
"Snd1",56463,"protein_coding"
"Or2b2",258067,"protein_coding"
"H2bc13",319185,"protein_coding"
"Gbp3",55932,"protein_coding"
"H2ac13",319191,"protein_coding"
"Muc19",NA,"protein_coding"
"Pck2",74551,"protein_coding"
"Pvr",52118,"protein_coding"
"H3c10",319152,"protein_coding"
"H2bc14",319186,"protein_coding"
"H4c11",319159,"protein_coding"
"H4c12",319160,"protein_coding"
"Gsdmd",69146,"protein_coding"
"H2ac15",319169,"protein_coding"
"Tjap1",74094,"protein_coding"
"H2bc15",319187,"protein_coding"
"Fzd7",14369,"protein_coding"
"Dstyk",213452,"protein_coding"
"H1f5",56702,"protein_coding"
"H3c11",319153,"protein_coding"
"H2ac22",319170,"protein_coding"
"H2bc22",319188,"protein_coding"
"Gp6",243816,"protein_coding"
"Mroh6",223645,"protein_coding"
"Fggy",75578,"protein_coding"
"Naprt",223646,"protein_coding"
"Gbp2b",14468,"protein_coding"
"Igsf23",70080,"protein_coding"
"Fxyd2",11936,"protein_coding"
"Gbp2",14469,"protein_coding"
"Stard3nl",76205,"protein_coding"
"Idh2",269951,"protein_coding"
"Tnip3",414084,"protein_coding"
"Gm3880",NA,"protein_coding"
"Gm9112",668339,"protein_coding"
"Gm973",381260,"protein_coding"
"Eef1d",66656,"protein_coding"
"Dmrtc1b",632708,"protein_coding"
"Styx",56291,"protein_coding"
"Lrig2",269473,"protein_coding"
"Prepl",213760,"protein_coding"
"Aldh8a1",237320,"protein_coding"
"Clk4",12750,"protein_coding"
"Smco3",654818,"protein_coding"
"Muc4",140474,"protein_coding"
"Sumo1",22218,"protein_coding"
"Lrrc4",192198,"protein_coding"
"Dmrtc1c1",71083,"protein_coding"
"1700020N01Rik",NA,"protein_coding"
"Rdh13",108841,"protein_coding"
"Ndnf",68169,"protein_coding"
"Muc20",224116,"protein_coding"
"H4c8",69386,"protein_coding"
"H2ac10",319173,"protein_coding"
"H3c8",97908,"protein_coding"
"H2bc9",319182,"protein_coding"
"Art4",109978,"protein_coding"
"H3c7",260423,"protein_coding"
"Vamp4",53330,"protein_coding"
"Sgk1",20393,"protein_coding"
"H4c6",319157,"protein_coding"
"Smbd1",381043,"protein_coding"
"H1f3",14957,"protein_coding"
"Dmrtc1c2",668357,"protein_coding"
"Kif23",71819,"protein_coding"
"H3c6",319151,"protein_coding"
"Gnpnat1",54342,"protein_coding"
"Lep",16846,"protein_coding"
"H2ac8",319166,"protein_coding"
"Rubcn",100502698,"protein_coding"
"H2bc8",319181,"protein_coding"
"H2bc7",319180,"protein_coding"
"H2ac7",319165,"protein_coding"
"Ceacam20",71601,"protein_coding"
"H3c4",319149,"protein_coding"
"Hook1",77963,"protein_coding"
"H4c4",319156,"protein_coding"
"Mgp",17313,"protein_coding"
"1700031F05Rik",73300,"protein_coding"
"H2bc6",319179,"protein_coding"
"H1f4",50709,"protein_coding"
"H2ac6",319164,"protein_coding"
"Erp27",69187,"protein_coding"
"H2bc4",68024,"protein_coding"
"Dmrtc1a",70887,"protein_coding"
"H4c3",319155,"protein_coding"
"H1f6",107970,"protein_coding"
"Tenm4",23966,"protein_coding"
"Rad18",58186,"protein_coding"
"Gm9745",NA,"protein_coding"
"Slc16a1",20501,"protein_coding"
"Idi2",320581,"protein_coding"
"Map2k4",26398,"protein_coding"
"Slco2a1",24059,"protein_coding"
"Camkmt",73582,"protein_coding"
"Kyat3",229905,"protein_coding"
"Idi1",319554,"protein_coding"
"Fermt2",218952,"protein_coding"
"Dlk2",106565,"protein_coding"
"1700011M02Rik",NA,"protein_coding"
"1700018G05Rik",NA,"protein_coding"
"Ksr1",16706,"protein_coding"
"Myoc",17926,"protein_coding"
"Mctp1",78771,"protein_coding"
"Myocos",100038657,"protein_coding"
"Paqr5",74090,"protein_coding"
"Fkbp5",14229,"protein_coding"
"Dtl",76843,"protein_coding"
"Nap1l2",17954,"protein_coding"
"Tafa3",329731,"protein_coding"
"Cdx4",12592,"protein_coding"
"Rab6b",270192,"protein_coding"
"Chic1",12212,"protein_coding"
"Ppm1j",71887,"protein_coding"
"Gcm2",107889,"protein_coding"
"Dcaf11",28199,"protein_coding"
"Cyp2j13",230459,"protein_coding"
"Glce",93683,"protein_coding"
"Tsx",22127,"protein_coding"
"Sycp2l",637277,"protein_coding"
"Gtf2b",229906,"protein_coding"
"Arhgdib",11857,"protein_coding"
"Spesp1",66712,"protein_coding"
"Gm26992",NA,"protein_coding"
"Srprb",20818,"protein_coding"
"Elovl2",54326,"protein_coding"
"Cyp2j12",242546,"protein_coding"
"Rhoc",11853,"protein_coding"
"Col23a1",237759,"protein_coding"
"Zcchc13",75064,"protein_coding"
"Cyp2j7",NA,"protein_coding"
"Dscaml1",114873,"protein_coding"
"Prdm5",70779,"protein_coding"
"St3gal3",20441,"protein_coding"
"Rbbp5",213464,"protein_coding"
"Asmt",107626,"protein_coding"
"Rnf144a",108089,"protein_coding"
"Smim13",108934,"protein_coding"
"Armc12",67645,"protein_coding"
"Nedd9",18003,"protein_coding"
"Rhox6",19202,"protein_coding"
"Fyttd1",69823,"protein_coding"
"Zkscan6",52712,"protein_coding"
"Tigd5",105734,"protein_coding"
"Pycrl",66194,"protein_coding"
"Rhox7a",547168,"protein_coding"
"Naaladl2",635702,"protein_coding"
"Gfus",22122,"protein_coding"
"Rhox8",434768,"protein_coding"
"Rhox7b",NA,"protein_coding"
"Nlgn1",192167,"protein_coding"
"Rsad2",58185,"protein_coding"
"Rhox9",104384,"protein_coding"
"Clpsl2",328788,"protein_coding"
"Wsb1",78889,"protein_coding"
"Cyp2j11",100066,"protein_coding"
"Six3",20473,"protein_coding"
"Rhox5",18617,"protein_coding"
"Nlrp9b",243874,"protein_coding"
"Clps",109791,"protein_coding"
"Pde6h",78600,"protein_coding"
"Cylc1",67407,"protein_coding"
"Cyp2j8",665095,"protein_coding"
"Ccnb3",209091,"protein_coding"
"Spata16",70862,"protein_coding"
"Lhfpl5",328789,"protein_coding"
"Cyp2j6",13110,"protein_coding"
"Tnks2",74493,"protein_coding"
"4930544G11Rik",67653,"protein_coding"
"Rbm28",68272,"protein_coding"
"Abcc10",224814,"protein_coding"
"Cyp2j9",74519,"protein_coding"
"Sema4b",20352,"protein_coding"
"Zfp623",78834,"protein_coding"
"Dnah9",237806,"protein_coding"
"Dgkk",331374,"protein_coding"
"Zfp707",69020,"protein_coding"
"Anp32a",11737,"protein_coding"
"Tmem81",74626,"protein_coding"
"Cyp2j5",13109,"protein_coding"
"Mov10",17454,"protein_coding"
"Usp40",227334,"protein_coding"
"Ccdc166",223648,"protein_coding"
"Semp2l2b",114671,"protein_coding"
"Raet1e",379043,"protein_coding"
"Grin2a",14811,"protein_coding"
"Tex13b",83555,"protein_coding"
"Mapk15",332110,"protein_coding"
"Gm12695",620779,"protein_coding"
"Cmpk2",22169,"protein_coding"
"Vsig1",78789,"protein_coding"
"E130114P18Rik",NA,"protein_coding"
"Fitm1",68680,"protein_coding"
"Fam83h",105732,"protein_coding"
"Prrt4",101359,"protein_coding"
"H60b",667281,"protein_coding"
"Psme1",19186,"protein_coding"
"Vmn1r91",667067,"protein_coding"
"Vmn1r240",620401,"protein_coding"
